	NZ_CP023661	NZ_CP018854	NZ_CP009037	NZ_CP075325	NC_003919	NZ_CP009025	NZ_CP020889	NZ_CP060453	NZ_CP060002	NZ_CP023662	NZ_CP060446	NZ_CP059999	NZ_CP011827	NZ_CP018850	NZ_CP096227	NZ_CP060460	NZ_CP012002	NZ_CP009001	NZ_CP060470	NZ_CP009040	NZ_CP009004	NZ_CP008995	NZ_CP011160	NZ_CP008992	NZ_CP008989	NZ_CP008998	NZ_CP009019	NZ_CP020885	NZ_CP023285	NZ_CP009010	NZ_CP060465	NZ_CP009016	NZ_CP020882	NZ_CP009031	NZ_CP011250	NZ_CP009013	NZ_CP018858	NZ_CP009007	NZ_CP009022	NZ_CP009028	NZ_CP018847	NC_020815	NZ_CP011163
NZ_CP023661	1.0	1.0399258644601312	1.0027869976469856	1.0491394355881758	1.0232177083820297	1.0232198510276906	0.9904301653343306	0.9897343898524301	1.0504750829788227	1.0323987502532217	0.9938184672681657	1.0400865628847022	1.0325413335826594	1.0370134246489957	1.0615182787153477	0.9869477817773831	0.8116968974490829	1.0246879528773782	0.9990169152135634	1.0027924516541225	1.0171450610069657	1.0232196562417215	0.8209944213298428	1.0285503638601905	1.024655618406495	1.0210559736961027	1.0328025415673259	1.0140524441743413	1.0439591027379116	1.0327285228990384	0.9908121406198869	1.0328037102831409	0.9904307496922382	1.002787582004893	0.8227397036136693	1.0483071151418821	1.0365254857962072	1.0232186823118756	1.023233096473595	1.0232196562417215	1.0329108425661881	1.0027242765649105	0.8220152945942998
NZ_CP018854	1.0346881717762686	1.0	0.9880887502451632	1.0318241228195977	1.039260804817525	1.037315197328283	0.9801475940670891	0.9785093611647521	1.0328987710443063	1.0379241323547994	0.986237719551892	1.0232494183914658	1.0349769410918348	1.063191059857034	1.03563878485872	0.9715102906530994	0.8100335902669623	1.029112598326921	0.9951168914932823	0.9880065769634182	1.015291594991151	1.0373148097184635	0.8189493913363004	1.0218418133317622	1.0296091265057674	1.0293451642186524	1.0487975568177854	1.010983311846829	1.031359378645955	1.0247128392651847	0.9712354752910368	1.0487929054999507	0.9801530206045628	0.9880895254648023	0.8210357011900398	1.042627196100335	1.0381865442026361	1.0450633238162201	1.041169976983729	1.035393040233124	1.050097600152563	0.9918937220387968	0.8201494313376337
NZ_CP009037	0.9674894914455378	0.9581343550189705	1.0	0.9637060923587629	0.9642394366170715	0.9642403762651657	1.0393342330150621	0.9615443379530818	0.9592698257760882	0.9583589309135014	0.9730178170433748	0.9589792865853395	0.9582031372594713	0.9589616212011672	0.9639133787283591	0.9668894321725359	0.7864012624360076	0.9562809931178294	0.9841485125088774	1.003728899497307	0.9565309395109057	0.9642401883355469	0.7928737464389686	0.9582236215879264	0.9581864115233932	0.9565343222440451	0.9565882580446563	0.9917053504126276	0.9605691711608468	0.9602681079114423	0.9611897147623039	0.9584686818109124	1.0442211548237492	0.9999868449266802	0.7970448443294399	0.960267168263348	0.9601059246503711	0.9642392486874526	0.964228348769559	0.9642407521244034	0.9603727847091441	0.9999503865806224	0.7945408700878251
NZ_CP075325	1.0363523785188287	1.0244076407531464	0.9866912543408124	1.0	1.028809639989656	1.0326586474521589	0.975474218345935	0.9816746915252568	1.0428343502943132	1.0301817291825728	0.9838354770583455	1.0301363199763562	1.0303872250818904	1.0411037977489348	1.0568492475925424	0.9747178472034086	0.8038916844198705	1.0267325536290421	0.9904325111444966	0.9846489945324237	1.011322862534788	1.032660763982957	0.814671175775189	1.0225044947417679	1.026373705452799	1.0228821992833041	1.0190316525256755	0.9913685949929808	1.0218718444449917	1.019028189111642	0.9746855220057632	1.019031267701894	0.9754457413861045	0.984643414587592	0.8148039399798044	1.0267275509198828	1.0147701139694112	1.0365074625027708	1.0326792355244687	1.032660763982957	1.0188642541807256	0.984581842782553	0.8160130563012585
NC_003919	1.014970764482411	1.0361029949644038	0.9913632434324905	1.033109305786395	1.0	0.9999820309091548	0.9807154944185685	0.9887442001378017	1.034887472915943	1.0322093055158925	0.9889298807432017	1.0226147770847334	1.0168559732929074	1.044325882794383	1.0594036889577425	0.9755517960009692	0.8055044928523594	1.0014678621844155	0.997366272286986	0.9912888552607121	0.9939819002951182	0.9999845427175525	0.8145877716665695	0.9936986455942687	0.9937023166988501	0.9939915610966478	0.9940510716340705	1.0019512886929594	1.0693274575050324	1.0017062907661674	0.979383076671599	0.9940514580661316	0.980758001945299	0.9912851841561309	0.8164677636442398	1.0094372505822566	1.0343911009333493	1.0038475108171994	1.0038160166042127	0.999986668093889	1.030538759715385	0.9912173653293928	0.8160477119937306
NZ_CP009025	1.0149736742954856	1.0341640985016085	0.9913649757030654	1.0369752007033068	0.9999828037599869	1.0	0.9807290046468491	0.9851244795239154	1.027162717005922	1.0283527354580673	0.9891756431683589	1.0187529827747777	1.0168612031571524	1.0442965481929456	1.0516760537527414	0.9757923312498189	0.805511298316121	1.0014665108056149	1.0014707615615732	0.9912898146090754	0.9939817024277613	0.9999907256233637	0.8145851165576605	0.9936998000212538	0.9937038575610322	0.9939936818309165	0.9940533856305128	1.0019468462289032	1.0616067857522389	1.0017082242466984	0.9796228420167905	0.9940545449275923	0.9807715122064322	0.9912861435016569	0.8164734182840471	1.0094384171730542	1.0363201978533683	0.9999943967307822	1.0038229753359547	0.9999901459748239	1.0286077808155656	0.9912183246225038	0.8160464105264174
NZ_CP020889	0.952634413890333	0.9475164987517622	1.036143905649154	0.9498258087784132	0.9509549838174061	0.9509673490990674	1.0	0.9497911485192108	0.946919218176964	0.9546143577781837	0.9575942033058393	0.9487828160055456	0.9473975297539591	0.9496822965700394	0.9556528540849927	0.9579486747134673	0.7837237296312429	0.9449876112992445	0.9690510114706722	1.0473588414105788	0.9531934745036322	0.9510093161156153	0.7906655238148768	0.9453224106678657	0.9453139797940057	0.9489632367061512	0.9415622409262719	0.9742161395028596	0.9499867447927645	0.9492444531875729	0.9578465674633843	0.9415598053404902	1.0160555688263755	1.0430684633795626	0.7943325792385048	0.9492435164238107	0.9477179029606418	0.9510106275848825	0.9510074425880909	0.9509909555458756	0.9479685809434147	1.032291745706109	0.7915475805733931
NZ_CP060453	0.981201644882625	0.9749839962846277	0.9880327933748964	0.9852194222827719	0.9881845752184278	0.9845661424142389	0.9789608350704887	1.0	0.9780603786628715	0.9794553812553285	1.0345203278565063	0.9789133308293835	0.977592867411994	0.9788729715351112	0.9808913224620714	1.010685364541946	0.8037980220083673	0.9836822931803414	1.0595784288261916	0.9918283049965385	0.9821969166657817	0.9884178480771887	0.8133272569100808	0.9843672425429445	0.9841069347502214	0.9863085439081122	0.9825105218997447	0.9881986720054224	0.9782863134681282	0.9857747970690268	1.007037772630412	0.9825153495665239	0.9792033770494651	0.9918250221831288	0.8147334596894651	0.9860380014618175	0.9744853948596935	0.9843257246086452	0.988427889624089	0.9881797475516487	0.9747445440123896	0.9959665809594891	0.814890455413118
NZ_CP060002	1.0386458050463088	1.0264371734353304	0.9830711186350584	1.0438132546015166	1.0315478082009741	1.0238471894012493	0.973402011821328	0.9754562035009466	1.0	1.040102189584212	0.9779760838624812	1.0365833318888895	1.0480061860713248	1.0442856840211774	1.0534351762510328	0.9591503588961368	0.8046201016503252	1.0231371008279553	0.9829382298052312	0.9887225531603467	1.0233614710986054	1.031588060034936	0.8148425267366547	1.0383933162696373	1.0384139236678858	1.0233778414617003	1.052104747212705	0.989656626819277	1.0449809429714327	1.0137037272427878	0.9627458684092436	1.0523087026776135	0.9733450044392573	0.9887393087084554	0.8155493412373298	1.0291032315096749	1.030273038397168	1.0238843597550993	1.0315641785640688	1.0277321654523708	1.0305341938366546	0.9886695902209228	0.8151793710313906
NZ_CP023662	1.0341984809087228	1.04499672774486	0.9950549336904911	1.044710673717723	1.042410338843288	1.0385148527602261	0.9942188207939815	0.9896952256295043	1.0537818644868802	1.0	0.9896860547295891	1.0626159777369575	1.050009112362256	1.048266446252868	1.08664685752285	0.9791317148060862	0.813530043282745	1.0539079155793296	1.0025590713273569	1.0008429422900635	1.050256336408902	1.0424388271706837	0.822474597582863	1.0304680710241318	1.038279726496447	1.0502719464513106	1.0385296823005146	0.9983275790814505	1.059381186698839	1.0502557510323116	0.9830141274786309	1.0385322189324058	0.990249382135009	1.0008392349049915	0.8246102465098871	1.0580572599770612	1.041342416817011	1.0385329994345263	1.04630602005188	1.0424370710409128	1.037723033359051	1.0007968926649582	0.8241653603012425
